6.355518165633e-01 3.745664731889e-01 -3.115444084519e-01 2.850268752719e-10 7.092279270157e-09 3.175136579594e-11 1.000000000000e+05
2.608927563713e-01 -1.041171188919e-01 -2.086931692732e+00 1.124450585336e-08 6.235009085675e-09 8.650999788868e-09 1.000000000000e+05
-2.619373170877e-01 3.877289119282e-01 7.080598781713e-03 4.980414287667e-09 -1.522037588434e-09 -1.765748394894e-08 1.000000000000e+05
-1.008377764599e-01 8.372604576337e-01 -1.555621251223e+00 -1.083569655389e-08 -3.034876159501e-09 -4.184491321089e-09 1.000000000000e+05
-1.729867028348e-01 -5.728537655795e-01 2.664675570297e-01 5.195073510758e-09 -1.492408557460e-08 -3.628714851192e-09 1.000000000000e+05
-6.279997930276e-01 -5.789597508167e-01 2.718835363630e-01 9.817488315301e-09 -1.591768342736e-09 -1.321591129225e-08 1.000000000000e+05
3.989881257958e-01 9.978926570127e-01 -1.508462274681e+00 -3.780732181993e-09 5.998354087781e-09 -2.235555586566e-09 1.000000000000e+05
-1.352140383143e+00 1.227506885944e+00 -1.197622835679e+00 7.846855822336e-09 -1.850647164475e-09 1.029020605869e-08 1.000000000000e+05
-1.591148228252e-01 5.295168359794e-01 -6.310116645158e-01 1.647921877385e-08 -2.885218569520e-09 6.187755154565e-09 1.000000000000e+05
-2.691223284360e-01 -2.815459237688e+00 -5.941716575699e-01 -1.788762850575e-09 6.489574957239e-09 -7.080849652265e-09 1.000000000000e+05
-6.595199777255e-01 -9.746081735030e-02 1.624508201104e-01 -4.710143126646e-09 -1.704418880266e-09 2.800900808057e-09 1.000000000000e+05
3.899677679519e-01 -3.573564600037e-01 4.310316874257e-01 -2.179484758213e-09 -4.509918539101e-10 -5.840160460306e-09 1.000000000000e+05
2.451375718041e-01 4.120169550014e-02 -6.793805109709e-01 9.951595647741e-09 -4.797085123431e-09 -4.680180429185e-09 1.000000000000e+05
-4.601195094591e-01 -5.806981328469e-01 -8.382959494718e-01 6.508180877032e-09 2.122325860888e-09 -8.332369992310e-09 1.000000000000e+05
9.206111288770e-01 1.661777672240e+00 -1.387667365361e+00 5.237347426856e-09 -1.981786360186e-09 -6.715075915382e-09 1.000000000000e+05
4.358862567290e+00 -2.206837372751e+00 6.109724252440e+00 2.678749226157e-09 -1.606940912502e-09 5.700592493734e-09 1.000000000000e+05
-2.400294213470e-01 3.546451911910e-01 2.278071344150e+00 -3.814326676219e-09 -1.079221912804e-08 -1.253355465458e-08 1.000000000000e+05
5.936767166173e-01 -2.994086336131e-02 6.283572535182e-01 1.106418881262e-08 -8.907942349159e-09 -4.239341258112e-09 1.000000000000e+05
1.196243213393e+00 -3.414887486434e-01 2.337437517096e+00 4.587314557127e-09 7.239643482372e-09 -1.057382426172e-08 1.000000000000e+05
-4.332363984733e-02 2.546208912197e-01 -1.133923824841e+00 -4.831685638016e-09 -1.151905983120e-08 1.301711576811e-08 1.000000000000e+05
-1.094998349496e+00 1.406338446874e-01 -2.090672328814e-01 5.600785772283e-09 -7.235211274182e-09 1.199306956026e-08 1.000000000000e+05
3.139099075886e-02 2.627946260107e-01 3.038558317050e-01 -1.072515084506e-08 2.407836724443e-09 9.008132586365e-10 1.000000000000e+05
-3.099602888965e-01 -1.024262139061e+00 -6.958560619237e-01 -9.426085416023e-09 -1.761417510450e-09 -1.184734469634e-08 1.000000000000e+05
1.132141235253e+00 -1.474964277317e+00 -3.034231198629e-01 -4.216234170068e-10 -5.963181681052e-10 5.790949950588e-09 1.000000000000e+05
1.997372593526e-02 -1.248779322762e-01 3.912688119157e-01 7.274583634819e-09 -4.073764706383e-10 -1.061852368193e-08 1.000000000000e+05
1.797860824497e-01 -1.919080103332e+00 2.153678429643e+00 -2.046033174565e-10 3.511772486443e-09 -8.736454195828e-10 1.000000000000e+05
6.390418446740e-01 2.926666666755e-01 1.951066351653e-01 -2.072415390845e-08 -2.606903104698e-10 3.716906718189e-09 1.000000000000e+05
-4.470982515969e-02 2.079204299727e-01 2.497175126395e-01 1.711801041722e-09 -2.731642625396e-09 -1.090240873395e-08 1.000000000000e+05
-3.378997884605e-01 1.880060155883e-01 1.205000452133e-02 -9.489266708834e-09 4.171729886049e-09 -2.181866831312e-09 1.000000000000e+05
-2.011255823064e+00 1.140244234944e-01 -3.741678535131e-01 7.348075374551e-09 -7.297407632353e-09 -2.795527182447e-10 1.000000000000e+05
8.214171107558e-02 6.061888886103e-03 -3.817693527452e-02 7.667453821573e-09 7.567639616859e-09 -4.638240425098e-09 1.000000000000e+05
-1.553551407435e-01 1.618849236733e-01 3.705215075767e-01 1.450568895154e-08 -6.461466317219e-10 1.108328852626e-08 1.000000000000e+05
-1.953722122713e-01 -1.604771836538e-01 -4.144234022856e-01 -1.579915157955e-09 -3.905192966212e-09 -6.976282270983e-09 1.000000000000e+05
3.059608346396e+00 3.385683261642e-02 9.923050411680e-01 -2.890137797044e-09 -1.080409451941e-09 -8.264523570951e-09 1.000000000000e+05
-2.180745035133e-01 -3.518352725684e-01 -4.292606847883e-01 9.437478995639e-09 -1.636830873120e-08 -5.734606800782e-09 1.000000000000e+05
-1.496321396413e-01 2.926312194175e-02 8.475750873847e-02 2.504793472691e-09 -1.150595811739e-08 -1.183765911763e-08 1.000000000000e+05
-1.318312977900e+00 3.441031060621e-01 7.259621496763e-01 -2.535812941804e-09 -1.033210729840e-08 5.134826746374e-09 1.000000000000e+05
-1.092420472024e+00 -2.102672436277e+00 1.361478226770e-01 2.340607038947e-09 -4.678369870292e-09 -1.211738431175e-08 1.000000000000e+05
1.042120500295e-01 -2.331525779579e-01 7.912957040197e-01 -6.353145815625e-09 4.677503980872e-09 -1.234443072112e-08 1.000000000000e+05
-1.489548059511e+00 -9.242860794192e-01 5.068891903532e-01 -6.921867714533e-10 -8.568528238221e-09 -1.302291976654e-08 1.000000000000e+05
1.877357598549e-01 5.543845463826e-02 2.769173925410e-01 -1.683993538666e-08 1.099735137514e-08 2.549569540873e-09 1.000000000000e+05
-3.695376137661e-01 7.105493050193e-01 8.019486385037e-01 -9.306932110225e-09 -8.774004621170e-09 -7.111058560734e-09 1.000000000000e+05
2.569387871162e-01 1.200041285226e+00 1.375574385237e+00 1.610374373152e-10 5.586814057444e-10 8.950722469832e-09 1.000000000000e+05
1.420550890469e+00 -2.118578246693e+00 -8.827747249499e-01 9.091926381285e-09 1.019032191808e-08 -3.535531741033e-09 1.000000000000e+05
5.426009509614e-02 2.507775774818e-01 9.705671906782e-02 -2.157991445245e-10 -4.843098233454e-09 -1.899702375446e-09 1.000000000000e+05
-4.721503352756e-01 1.939712915889e-01 2.883396805662e-01 -9.086691816849e-09 -9.020290812951e-09 1.800728952330e-11 1.000000000000e+05
-3.138147382554e+00 1.111502020239e+00 -1.143811573905e+00 2.009819420261e-09 -5.062629907790e-09 6.325896835910e-09 1.000000000000e+05
-3.955746862538e-02 -5.147299947269e-01 9.490819362894e-01 3.725038033684e-09 -1.154625668639e-09 5.700017302011e-09 1.000000000000e+05
-4.064721479246e-01 2.031486573448e+00 -4.364728172276e-01 -8.845710157395e-10 -1.175862423684e-09 -5.311698146043e-10 1.000000000000e+05
-3.272965883832e-01 6.378120411159e-02 -7.685932126836e-02 -3.784516663050e-09 7.997404714888e-09 -2.073099764196e-09 1.000000000000e+05
-1.460089385730e+00 5.195492913831e-01 -1.160040594254e+00 -1.211802625493e-09 4.741403216519e-09 -4.198680864139e-09 1.000000000000e+05
-4.726180847139e+00 -6.856709040269e-01 -1.656404730053e+00 -4.319954320761e-09 -5.443200628947e-09 4.833556816565e-09 1.000000000000e+05
-4.352352484555e-02 7.579111396816e-01 1.229153691140e+00 1.606214712217e-08 -6.738340531970e-10 2.087588882446e-09 1.000000000000e+05
-7.796913698019e-01 4.624014449833e-01 2.043737220278e-01 7.806766773023e-09 -3.867456393920e-09 -6.738750457384e-09 1.000000000000e+05
-2.479805641620e-01 1.183743681090e-01 -2.063617720537e-01 -4.030621599084e-09 1.146417712544e-08 -5.129369483115e-09 1.000000000000e+05
-8.241037342991e-01 -8.728195463756e-03 -2.942182347266e-01 -1.158270912625e-08 5.645049160193e-11 -1.592923469140e-08 1.000000000000e+05
-5.301025758488e-02 3.331851310021e-01 3.797805465240e-01 1.107086759658e-08 6.388929541299e-10 1.167515079478e-08 1.000000000000e+05
-2.599292488557e-01 -2.743492107021e-01 2.889075288592e-01 4.924480372171e-09 -1.438122526744e-09 -5.721920110646e-09 1.000000000000e+05
6.330578941306e-02 -2.413933960180e-02 2.406023668806e-01 -5.533481309948e-09 1.907355556505e-08 -3.429856467414e-09 1.000000000000e+05
-3.522089434663e-01 -7.330217872615e-01 -9.256141159601e-01 5.282823439401e-09 8.687477190659e-09 5.055271750468e-09 1.000000000000e+05
2.212146807509e+00 6.080799595685e-01 1.071567903228e+00 -2.519081392404e-09 -3.477368594941e-10 -8.313641764729e-09 1.000000000000e+05
2.024906906298e+00 -2.220270317396e+00 -7.977478640501e+00 1.992060723571e-10 2.431965168995e-09 1.781692496567e-09 1.000000000000e+05
1.119490469276e+00 1.187644541968e+00 -4.847817217974e-01 4.510514079525e-09 9.397834215251e-09 5.438218538970e-09 1.000000000000e+05
-7.595475025586e-01 2.897683285055e-01 8.380038368150e-02 -6.203727162801e-09 1.091590398775e-08 -5.996221712217e-09 1.000000000000e+05
1.898270348976e-01 -1.805802739014e+00 -3.458364137488e+00 -7.887584531546e-09 6.576312004976e-10 -4.397471311224e-09 1.000000000000e+05
-3.853285602084e-01 1.158940647574e-01 4.887865752344e-01 1.340414692389e-08 -8.071158827196e-09 6.964972651289e-10 1.000000000000e+05
-1.901750356693e-01 5.182458098421e-02 7.811357836210e-01 -2.596152546391e-10 5.045514993989e-09 3.423112216293e-09 1.000000000000e+05
-9.720732763971e-01 9.617419794222e-01 3.028792605932e-01 -2.949711142715e-09 2.030429273119e-09 3.003175726013e-09 1.000000000000e+05
-1.355137379483e-01 1.379186644545e-01 -4.206574354415e-01 1.003452536940e-08 -4.962887219053e-09 4.772245383041e-09 1.000000000000e+05
-3.656288982607e-01 -9.150303923020e-01 -3.085209133812e-01 4.801076951085e-09 1.132371683659e-10 -3.123842612040e-09 1.000000000000e+05
-2.366222116658e-01 -3.780763034348e-01 -1.042492511396e+00 -4.821577367453e-09 -3.625147422943e-09 -4.855792760326e-10 1.000000000000e+05
1.869126172845e-01 4.399739801002e-01 -2.549850527443e-01 3.034929911569e-09 -3.308600602708e-09 1.908248564777e-08 1.000000000000e+05
-5.931649350313e-02 -1.707565881511e+00 -8.808762310996e-01 1.064280964504e-09 -9.716799705594e-09 4.185229886353e-09 1.000000000000e+05
3.319186442219e-01 -7.479199355217e-01 -7.710521090737e-01 2.246481729164e-09 -8.002025549920e-09 5.849012907973e-09 1.000000000000e+05
-6.698968882678e-01 7.056922474160e-01 -1.940574898208e+00 5.123093054022e-09 1.371665619617e-09 7.504708211637e-09 1.000000000000e+05
2.542275434191e-02 -1.259185561126e-01 -9.724647894437e-02 7.667941975765e-09 9.870311531610e-09 4.530095237615e-09 1.000000000000e+05
2.584307558401e-01 -2.267291800410e-01 -1.901425247383e-01 1.494986986395e-09 -5.708623820039e-09 -3.384349730557e-09 1.000000000000e+05
5.142709122335e-01 -5.240015393234e-01 -1.986694576883e-01 7.866375561649e-09 5.211389516921e-09 1.309038135374e-08 1.000000000000e+05
-8.929123592701e-01 -1.546959037075e+00 -2.962356954459e-01 -1.179995610535e-10 -5.315425633730e-09 -8.095465016275e-09 1.000000000000e+05
1.834264694757e-01 -1.731834718552e-01 -5.072827985833e-01 5.437216970140e-09 -1.286315418392e-08 -8.836643954229e-09 1.000000000000e+05
-1.327197937323e+00 2.842187471277e-01 -5.286312594031e-01 1.913304891265e-09 -6.762427346938e-09 -1.389991705028e-08 1.000000000000e+05
7.750687812500e-01 -1.031916563782e+00 -4.633784928563e-02 -9.290678044029e-10 1.720411279671e-09 -3.028879825452e-09 1.000000000000e+05
-6.800763507989e-01 -8.657853855417e-01 -9.480934525738e-01 1.152669456555e-10 6.553768531760e-09 -9.155781134851e-09 1.000000000000e+05
-1.659860746786e+00 2.763163085033e-01 -2.678746332220e-01 7.615984730927e-09 3.034122771318e-09 9.123507369891e-09 1.000000000000e+05
3.806301105460e-01 -6.117605442559e-01 2.428690099388e-01 -1.464362202783e-09 1.085300932527e-08 -2.962273700089e-09 1.000000000000e+05
4.161988435717e+00 -2.563428588631e+00 -2.957397595304e+00 6.735280317434e-10 -6.382398219686e-09 -1.662938427992e-09 1.000000000000e+05
-1.096709633251e+00 5.425436246018e-01 -1.759706872608e+00 4.829930144025e-09 6.826291038978e-09 -1.218081636907e-08 1.000000000000e+05
2.305598021452e+00 2.029084102905e-01 4.468572878234e-01 -7.384535600803e-09 8.165130538108e-09 7.482544845278e-09 1.000000000000e+05
3.126937385404e-03 -1.263820276650e-01 -1.334075354855e-01 -8.211316183176e-09 -4.350489542758e-09 1.288028357168e-09 1.000000000000e+05
-6.091446398322e-02 8.364143464653e-02 5.377617153915e-02 -1.249717021989e-08 -5.641449721926e-09 -7.179466659975e-09 1.000000000000e+05
-4.294938506921e-02 -5.216569961579e-01 4.030654135062e-02 3.129463951515e-09 3.055467938582e-09 1.049261181163e-08 1.000000000000e+05
5.623008275396e-01 -3.132527082355e-01 -5.309588607223e-01 -2.334358005194e-09 -3.248126475195e-09 2.334571986885e-09 1.000000000000e+05
-8.230057532736e-02 1.921996752585e-01 6.296072493649e-01 6.254025765448e-09 4.387399081977e-09 1.123914968871e-08 1.000000000000e+05
4.559624767754e-01 3.707407205059e-01 -9.095019963578e-02 -1.030573002664e-08 5.224599237858e-09 2.391658794576e-09 1.000000000000e+05
1.822541328244e-01 1.038947289742e-01 -2.104105008350e-01 -1.957058106575e-09 7.537460682028e-09 -1.474891605143e-08 1.000000000000e+05
-8.980646165054e-01 3.410061566695e-02 -1.167211019157e-01 -8.646934017258e-09 -3.601692614751e-09 4.872750464734e-10 1.000000000000e+05
1.364786579509e+00 2.348146720680e+00 1.095923140328e+00 -2.010382686181e-09 -1.197005950386e-08 3.293397621539e-09 1.000000000000e+05
-2.574614287167e-01 3.108735286046e-01 9.522165661274e-01 8.538380138236e-09 -9.224378991524e-10 -1.148690073841e-08 1.000000000000e+05
3.852808186087e+00 -2.282048475339e+00 -7.208994609678e-01 3.264764534857e-09 6.535870408832e-10 -5.001092744691e-09 1.000000000000e+05
9.150462749383e-01 6.381371981850e-01 -4.958371502899e-01 1.500882042337e-09 -1.350558052355e-09 1.080235572634e-09 1.000000000000e+05
-3.414061687676e-01 -6.233277706700e-01 -3.364786283264e-02 -1.128956284322e-09 -4.472595151335e-09 -6.417918717584e-09 1.000000000000e+05
-5.357322677710e-02 1.970588174895e-01 3.554737208576e-02 -2.301740309763e-09 1.159417074360e-08 -2.016484492626e-09 1.000000000000e+05
4.491504521489e-01 -2.038747457266e-01 -6.683968885873e-01 -1.356225093705e-08 6.357794357181e-09 -1.093589142143e-09 1.000000000000e+05
1.400607664530e-01 -3.519192813060e-01 -5.071290543674e-01 1.005999283509e-10 -1.357407352150e-09 -1.621186778279e-09 1.000000000000e+05
-5.599578952578e-01 1.580214173506e-01 5.979708346535e-02 -5.534966530209e-09 1.880911218803e-09 2.965083938218e-09 1.000000000000e+05
-8.279098541410e-02 -5.741250869342e-01 -1.770092067329e-01 6.015575385743e-09 -2.130734086390e-09 -9.198875280310e-09 1.000000000000e+05
-1.709941397585e+00 5.780746528873e-01 2.105931722627e+00 2.069385363130e-09 -9.118134009425e-10 1.272279284438e-09 1.000000000000e+05
2.043677661521e+00 -1.677807811012e+00 7.782255662350e-01 -1.955244515805e-09 -3.770809053984e-09 8.622985789786e-09 1.000000000000e+05
2.822351809789e-02 -4.981289289426e-01 1.082727091098e+00 1.055312654400e-08 4.509494219634e-09 -7.834666164229e-09 1.000000000000e+05
4.584447148992e-02 -2.580362166760e-01 -7.615822585067e-02 2.464783384804e-09 -1.148189000348e-08 -9.916893073934e-09 1.000000000000e+05
-7.009797846695e-02 -3.178827442293e-01 1.543414983370e-01 -1.295110355639e-08 -8.139156004121e-09 -1.425828548912e-08 1.000000000000e+05
6.969664327358e-01 7.542179174943e-01 4.907816193249e-01 -1.796001601422e-08 -4.864803165922e-09 -4.185591087889e-10 1.000000000000e+05
-7.511868447973e-02 -5.364232422647e-02 -4.740780104765e-01 -4.549484765809e-09 6.406560384771e-09 1.023217017705e-08 1.000000000000e+05
1.433023900494e-01 -5.084525049748e-01 1.859549455244e-01 9.064638116196e-09 -1.735087743900e-08 -4.879598501473e-09 1.000000000000e+05
-4.561395961043e-01 1.008998407159e+00 1.835934297576e-01 -9.325570087751e-09 7.235627410291e-09 -2.842635272396e-09 1.000000000000e+05
1.387099780584e-01 1.025394614973e-01 -2.362237346024e-01 -1.513878651598e-09 1.803717281602e-09 8.407236755892e-09 1.000000000000e+05
-9.055128334395e-01 3.176430537537e+00 -1.997964006721e+00 6.585053775773e-10 -4.314453511905e-09 -8.293243409609e-09 1.000000000000e+05
-2.630243945784e-01 2.088361097720e-01 1.100530125073e-01 1.012896763150e-08 -1.505401608860e-09 -3.054770851808e-09 1.000000000000e+05
5.624088771006e-01 -7.468293230189e-02 2.989478711450e-01 -3.684867233667e-09 5.178956951877e-10 1.743616997247e-08 1.000000000000e+05
7.659850195996e-01 -2.087624942143e+00 -1.806850866843e+00 -4.356866313455e-09 -1.183346963175e-09 6.559743895257e-10 1.000000000000e+05
-5.309787270179e-01 -1.046484616297e+00 1.921699496475e-01 4.601207631581e-09 -5.587020056961e-10 -6.056892115233e-09 1.000000000000e+05
-1.534174119540e+00 -1.240301428917e-01 -6.238551694338e-01 -7.131216137722e-09 2.048505686998e-10 3.526148794743e-09 1.000000000000e+05
5.236733575023e-01 5.973268851972e-01 5.539586773086e-01 -1.454208216630e-08 9.563102029052e-09 3.050889802622e-09 1.000000000000e+05
-1.407410511844e-01 -2.792336803344e-01 1.038015275390e+00 -4.883617503269e-09 -1.089035897866e-08 -1.823123112932e-09 1.000000000000e+05
-6.115573836425e-01 -3.787340749756e-02 1.701856967814e+00 1.382601375320e-08 -5.441111872534e-09 1.528710783230e-09 1.000000000000e+05
-1.541890626547e-01 -1.229855815898e+00 -1.437261981432e-01 -1.339960801778e-09 -8.523689653861e-09 1.824708355028e-09 1.000000000000e+05
1.241110780517e-02 1.475757510490e+00 2.699175642281e-02 -9.376887684970e-09 -4.184716942621e-09 -2.772562391739e-09 1.000000000000e+05
6.599469784224e-04 1.412856251684e-01 9.608957512769e-02 5.256571171387e-10 -8.564157695639e-09 -1.961640253958e-09 1.000000000000e+05
-4.571521788323e-01 -9.697948424087e-02 8.602183345645e-02 -4.850238705808e-09 -4.485460266453e-09 9.579640159380e-10 1.000000000000e+05
-6.488467806969e-01 -2.538731421168e+00 1.284983014439e+00 3.438070926047e-09 7.151981948329e-09 1.784475975249e-09 1.000000000000e+05
9.617095029058e-02 -4.710963171573e-01 -5.591548010321e-01 7.625334378611e-09 -3.922038268321e-09 -1.174521107249e-08 1.000000000000e+05
-7.854651444763e-01 -1.402643110813e+00 -2.780874288027e+00 7.600558095986e-09 -2.725833075017e-09 -1.337532822533e-09 1.000000000000e+05
1.104636568564e-02 1.693674462802e-02 -9.076149631003e-03 -7.834061642899e-09 -1.410297975809e-08 2.666853920070e-09 1.000000000000e+05
9.209198333767e-01 -2.849487247993e+00 3.604066081880e+00 -4.593764967296e-09 5.083300218292e-09 2.979605450857e-09 1.000000000000e+05
-4.835093763972e+00 5.437972417926e+00 -9.483450128489e+00 1.600434794212e-09 -2.379430668794e-10 -2.338978145030e-09 1.000000000000e+05
4.719904216381e-01 -1.741003347607e-01 5.788229914377e-02 -3.410841649424e-09 -5.812693817427e-09 -7.675570422734e-09 1.000000000000e+05
-6.577764406118e-01 4.138063262291e-02 -7.627060301481e-02 5.120520729779e-09 -3.996131073564e-09 -6.057192294935e-09 1.000000000000e+05
-4.222932882037e-01 3.122830856965e-01 7.720986892229e-01 -7.497563463779e-09 -1.597146602474e-09 -6.438294334242e-09 1.000000000000e+05
-2.055400065104e+00 1.230137895276e+00 1.389438019074e+00 -1.455916968955e-09 7.104156844203e-09 -1.025652236861e-08 1.000000000000e+05
6.534331896100e-01 7.623372348866e-02 -6.498441926640e-02 -2.156894738966e-11 1.916739256504e-09 4.525421058918e-10 1.000000000000e+05
-2.322212175413e-02 -3.370323485585e-02 3.851249265896e-02 -6.596418297199e-09 1.305501685319e-08 4.071817589960e-10 1.000000000000e+05
1.093298868452e+00 -1.156704467892e-01 2.183564133415e-01 1.950858629278e-08 1.477361351648e-09 7.285672542036e-09 1.000000000000e+05
8.764613484237e-02 7.315529079202e-02 -1.646678818046e-01 -8.295954377475e-09 2.045735531259e-09 7.570492021050e-09 1.000000000000e+05
-8.632796020440e-01 7.766838530403e-01 5.923530550691e-01 -4.760283752939e-09 8.547496405554e-09 -5.997925117484e-09 1.000000000000e+05
-1.168220521398e-01 -4.806056450078e-01 1.846765323685e-01 -9.604384760389e-10 -1.226196292815e-08 1.265933418821e-08 1.000000000000e+05
-6.233057553349e-01 -2.444179123064e-01 1.629392108871e-01 2.588594223156e-09 1.336233837833e-08 6.357811984131e-09 1.000000000000e+05
-6.610271018979e-01 -1.508451834448e-01 3.105512443115e-01 9.095480986238e-09 4.079216457226e-09 -5.122837810443e-09 1.000000000000e+05
-9.998371177480e-01 -1.284984259044e+00 -1.872579874012e+00 3.520000116892e-09 6.033632942276e-09 -3.994261261627e-10 1.000000000000e+05
-5.831088712159e-01 -2.519507449451e-01 -1.093827567852e+00 4.965928752534e-09 -1.513805382671e-08 4.508269933665e-09 1.000000000000e+05
5.702778018753e-02 6.417875500646e-01 2.279142971999e-02 -8.246011714190e-09 -1.263673104079e-08 2.203577323783e-09 1.000000000000e+05
8.350181194826e-01 1.270294862470e+00 -3.634566533025e-01 2.555414622504e-09 -4.251471636474e-09 -1.148947463595e-08 1.000000000000e+05
-1.555189373318e+00 -3.635740782897e-01 4.007943152263e-01 -4.185122753381e-09 -5.103455258424e-09 -1.050292819414e-08 1.000000000000e+05
-1.128232315608e-01 -7.962967121605e-01 -1.701493408147e+00 -2.219756938890e-09 8.299792919847e-09 -1.231921180774e-08 1.000000000000e+05
-8.302042584905e-02 -1.585680832621e-01 4.635309189405e-01 4.502375899214e-09 -2.408211938301e-09 2.724162312302e-09 1.000000000000e+05
-7.135498989702e-01 -7.105043593647e-01 5.713415237490e-01 1.066635214048e-09 -1.101262733879e-09 -3.808081425882e-09 1.000000000000e+05
1.537648132031e-02 1.959459552134e-01 1.893928470294e-01 -2.743774554662e-09 1.406706283316e-08 1.410397578107e-09 1.000000000000e+05
-9.436785026074e-01 1.607673091729e+00 3.169064911077e-01 1.592682320003e-09 -4.479161155598e-09 8.258238808228e-09 1.000000000000e+05
1.009934019481e+00 -7.863626879365e-01 -6.313697562290e-01 7.409141756653e-09 -1.186466641811e-08 -4.192128182115e-10 1.000000000000e+05
1.245499418392e-02 -4.108983676738e-01 -1.154463775434e+00 -3.253540126480e-10 1.211798446753e-08 -7.991310334680e-10 1.000000000000e+05
-8.819082414505e-03 -5.820847262482e-01 3.953277128365e-02 -9.305904919072e-10 -9.631667715309e-09 -6.762355114075e-09 1.000000000000e+05
-3.827941803125e-01 -5.831750916689e-01 9.111230367628e-02 2.320400908643e-09 -3.678255550557e-09 1.546881259046e-10 1.000000000000e+05
3.356820709020e-01 -6.923328643153e-01 -4.992915285523e-01 2.889262918966e-11 -1.273044735812e-09 -7.326324942884e-11 1.000000000000e+05
2.968413099482e-01 -1.633969183309e+00 -3.594109653665e-01 9.146813382918e-09 1.210992045644e-09 -3.053846960670e-09 1.000000000000e+05
-7.934891797035e-01 -5.607050233118e-01 1.543989310148e+00 -5.618861294234e-09 -8.356859731485e-09 -2.079984805225e-09 1.000000000000e+05
-4.301747298092e+00 -3.843130134995e+00 -3.882712702866e-01 -6.161706087773e-09 -7.458636935492e-10 -5.112367770274e-10 1.000000000000e+05
6.597580021380e-02 2.894492177967e+00 2.100182169059e-01 6.835929073409e-09 8.815472981808e-09 5.796190660734e-09 1.000000000000e+05
-9.780388757869e-02 1.869300735487e-01 8.858145768078e-02 3.173594338611e-09 7.954250685170e-09 5.426109563130e-09 1.000000000000e+05
4.850882268234e-02 5.640860806589e-01 2.321850072778e-01 1.361487674610e-08 -8.131800580038e-09 9.256475637700e-09 1.000000000000e+05
-1.698196822091e+00 -7.023162779673e-01 -5.517588576415e+00 -1.248142264775e-09 2.751148985457e-09 2.578364895432e-09 1.000000000000e+05
-3.002009034972e-03 3.057650565607e-01 -4.215698123432e-01 -8.527349925541e-10 1.118572960411e-08 2.727929708623e-09 1.000000000000e+05
-4.336596201860e-02 9.978635061743e-01 -1.382874720005e+00 -7.146091586478e-09 -3.480410749299e-09 -2.744536718221e-09 1.000000000000e+05
3.906414303632e-01 -9.757389959458e-01 7.353434671885e-01 -5.979436788874e-09 -3.471488647216e-09 -4.194077098442e-09 1.000000000000e+05
